cluster_label,n_rows,mean_anomaly_score,n_already_rule_flagged,n_unique_texts,n_unique_originators,sender_msgs_last_5min,sender_msgs_last_1hr,sender_unique_destinations_1hr,sender_repeat_content_ratio_1hr,sender_age_days,sender_recipient_diversity_ratio_5min,sender_recipient_diversity_ratio_1hr,sample_texts,fraud_type_label,label_reason
-1,4417,0.0647346295427351,697,3579,520,15.029884537016072,114.62621688929136,2.4935476567806205,0.1151585510553828,0.5532790895236418,0.3242389261320409,0.1687190916277435,"I hope you can cooperate as I urgently need the funds to settle an important payment ||| Yepon pulangkan la duit tu dulu@ ||| Dang ở nhà  dung điện  ||| Cara bayar ||| ‎Join me on WhatsApp! It lets us message privately and share photosI will arrive at Lawrence Freiman Ln, Ottawa around 12:31. I’ll letI will arrive at Lawrence Freiman Ln, Ottawa around 12:31. I’ll let‎Join me on WhatsApp! It lets us message privately and share photosI will arrive at Lawrence Freiman Ln, Ottawa around 12:31. I’ll let‎Join me on WhatsApp! It lets us message privately and share photosI will arrive at Lawrence Freiman Ln, Ottawa around 12:31. I’ll let‎Join me on WhatsApp! It lets us message privately and share photos‎Join me on WhatsApp! It lets us message privately and share photos‎Join me on WhatsApp! It lets us message privately and share photos家长您好，我是PPtutor中文的课程顾问张老师，一直未能联系上您，您这边看到消息，辛苦您添加一下我的企业微信，约一个您当地比较方便的‎Let's have a call on WhatsApp! It lets us make secure video and auI will arrive at Lawrence Freiman Ln, Ottawa around 12:31. I’ll let‎Join me on WhatsApp! It lets us message privately and share photos【汪喵星球】付款提醒， 您的訂單 2213786 尚未付款成功，請至官網訂單查詢即可付款：https://www.dogcatstar‎Join me on WhatsApp! It lets us message privately and share photos【汪喵星球】付款提醒， 您的訂單 2213786 尚未付款成功，請至官網訂單查詢即可付款：https://www.dogcatstar【汪喵星球】付款提醒， 您的訂單 2213786 尚未付款成功，請至官網訂單查詢即可付款：https://www.dogcatstar【汪喵星球】付款提醒， 您的訂單 2213786 尚未付款成功，請至官網訂單查詢即可付款：https://www.dogcatstarSayang, 🪫ttyl love uhttps://maps.apple.com/?q=-31.944655,115.85830‎Let's have a call on WhatsApp! It lets us make secure video and au‎Let's have a call on WhatsApp! It lets us make secure video and au you know if I’m running late. you know if I’m running late. you know if I’m running late.য়ে গেছে ।时间通过一下孩子的数学情况给孩子安排合适的试听课时间通过一下孩子的数学情况给孩子安排合适的试听课 you know if I’m running late. soon. ||| REG-REQ?v=3;t=520EE1A2A98F0A2808B8509344F6B61FD0EE63FDC35B5143FB1630DD96C8B56D;r=1740586606",,
422,12,0.0709127268085769,0,1,1,0.75,16.0,1.0,0.3256916093022904,1.8925298996913584,0.5,0.0636304105537851,REG-REQ?v=5;t=2875B8231CEC72201A7985354BB7F0AF188EC2C0F4106CD93CD3A1BC25D44F0E;r=494971480 ||| REG-REQ?v=5;t=2875B8231CEC72201A7985354BB7F0AF188EC2C0F4106CD93CD3A1BC25D44F0E;r=494971480 ||| REG-REQ?v=5;t=2875B8231CEC72201A7985354BB7F0AF188EC2C0F4106CD93CD3A1BC25D44F0E;r=494971480 ||| REG-REQ?v=5;t=2875B8231CEC72201A7985354BB7F0AF188EC2C0F4106CD93CD3A1BC25D44F0E;r=494971480 ||| REG-REQ?v=5;t=2875B8231CEC72201A7985354BB7F0AF188EC2C0F4106CD93CD3A1BC25D44F0E;r=494971480 ||| REG-REQ?v=5;t=2875B8231CEC72201A7985354BB7F0AF188EC2C0F4106CD93CD3A1BC25D44F0E;r=494971480,,"UNRESOLVED, left blank on purpose - structured protocol-looking text (REG-REQ token), unclear if it's even real message content (could be SS7 signaling that leaked into the text field) vs SIM-farming abuse - content-vs-behavior precedence rules don't resolve this, the open question is prior to that. (originator_ratio=0.08, text_ratio=0.08, sender_msgs_last_1hr=16.0)"
4,12,0.0540990378248527,0,1,1,23.5,117.5,3.0,0.0459845084556017,1.6890277777777778,0.1305253187365749,0.0255539863806534,ZITHRONAM 200MG/5ML SUSPENSINO (AZITHROMYCIN) - out of stock  - pharm bal: 12's  - eta: next week - alternative: Zithromax suspension ||| ZITHRONAM 200MG/5ML SUSPENSINO (AZITHROMYCIN) - out of stock  - pharm bal: 12's  - eta: next week - alternative: Zithromax suspension ||| ZITHRONAM 200MG/5ML SUSPENSINO (AZITHROMYCIN) - out of stock  - pharm bal: 12's  - eta: next week - alternative: Zithromax suspension ||| ZITHRONAM 200MG/5ML SUSPENSINO (AZITHROMYCIN) - out of stock  - pharm bal: 12's  - eta: next week - alternative: Zithromax suspension ||| ZITHRONAM 200MG/5ML SUSPENSINO (AZITHROMYCIN) - out of stock  - pharm bal: 12's  - eta: next week - alternative: Zithromax suspension ||| ZITHRONAM 200MG/5ML SUSPENSINO (AZITHROMYCIN) - out of stock  - pharm bal: 12's  - eta: next week - alternative: Zithromax suspension,not_fraud,"recognizable legitimate transactional/operational content (matched 'out of stock'). (originator_ratio=0.08, text_ratio=0.08, sender_msgs_last_1hr=117.5)"
53,12,0.0576171736809159,0,3,3,4.333333333333333,59.75,3.0,0.0991171248974715,0.5354677854938271,0.6254960317460317,0.0609429878224359,"Syg ||| HTAR-NEURO PERHATIAN, Sesi klinik Neuro 19/8/2026 (RABU) telah ditunda, Pesakit/Wakil diminta hadir ke Unit Neuro utk mengambil temujanji & slip ubat baru. ||| Syg ||| HTAR-NEURO PERHATIAN, Sesi klinik Neuro 19/8/2026 (RABU) telah ditunda, Pesakit/Wakil diminta hadir ke Unit Neuro utk mengambil temujanji & slip ubat baru. ||| Syg ||| Syg",flooding,"No recognizable scam/legit content, but single/few-actor high-velocity repetitive-burst pattern is itself the abuse signal - flooding describes the delivery pattern, not the content. (originator_ratio=0.25, text_ratio=0.25, sender_msgs_last_1hr=59.8)"
395,12,0.0882124670889957,0,3,6,0.0,1.4166666666666667,0.6666666666666666,0.4333333333333333,0.3959162808641975,0.0,0.4541666666666666,REG-REQ?v=5;t=53C6A478D616FB1FD48E78F90A548C1965DF66C969A64EA1EAB053983C1E12AA;r=374603552 ||| REG-REQ?v=5;t=53C6A478D616FB1FD48E78F90A548C1965DF66C969A64EA1EAB053983C1E12AA;r=475727653 ||| REG-REQ?v=5;t=53C6A478D616FB1FD48E78F90A548C1965DF66C969A64EA1EAB053983C1E12AA;r=806235294 ||| REG-REQ?v=5;t=53C6A478D616FB1FD48E78F90A548C1965DF66C969A64EA1EAB053983C1E12AA;r=475727653 ||| REG-REQ?v=5;t=53C6A478D616FB1FD48E78F90A548C1965DF66C969A64EA1EAB053983C1E12AA;r=806235294 ||| REG-REQ?v=5;t=53C6A478D616FB1FD48E78F90A548C1965DF66C969A64EA1EAB053983C1E12AA;r=374603552,,"UNRESOLVED, left blank on purpose - structured protocol-looking text (REG-REQ token), unclear if it's even real message content (could be SS7 signaling that leaked into the text field) vs SIM-farming abuse - content-vs-behavior precedence rules don't resolve this, the open question is prior to that. (originator_ratio=0.50, text_ratio=0.25, sender_msgs_last_1hr=1.4)"
73,12,0.0652849510280744,0,1,2,12.75,23.5,1.0,0.2136669269917351,1.6659220679012348,0.0983150705976792,0.0480542720280571,Join my FaceTime ||| Join my FaceTime ||| Join my FaceTime ||| Join my FaceTime ||| Join my FaceTime ||| Join my FaceTime,smishing,"chat-app invite lure impersonating app invite format + link (matched 'join my facetime'). (originator_ratio=0.17, text_ratio=0.08, sender_msgs_last_1hr=23.5)"
148,12,0.0556180607147713,0,4,4,4.583333333333333,48.91666666666666,2.583333333333333,0.4094350385195742,1.2079157021604938,0.5447420634920634,0.1605097564360803,[JP88 X JPT88]  MEGA FREE  G00GL3: JP88 WSP ：O-11353746O8 ||| [Zalo] YEP1i8HQ2Q5DJfivG2KozPVufQOdvdyx ||| [JP88 X JPT88]  MEGA FREE  G00GL3: JP88 WSP ：O-11353746O8 ||| [Zalo] YEP1i8HQ2Q5DJfivG2KozPVufQOdvdyx ||| [JP88 X JPT88]  MEGA FREE  G00GL3: JP88 WSP ：O-11353746O8 ||| [JPT88]  MEGA FREE  G00GL3: JP88 WSP ：O-1O228554O,flooding,"No recognizable scam/legit content, but distributed multi-sender repetitive-burst pattern is itself the abuse signal - flooding describes the delivery pattern, not the content. (originator_ratio=0.33, text_ratio=0.33, sender_msgs_last_1hr=48.9)"
130,12,0.0750141966050313,0,1,1,1.0,7.75,1.0,0.6741071428571428,0.4048273533950617,0.5,0.1337993025493025,REG-REQ?v=5;t=BCB9FEE7E0FE77932690225E9299468B84AACE477E92D59BC76A4D3701756742;r=925573283 ||| REG-REQ?v=5;t=BCB9FEE7E0FE77932690225E9299468B84AACE477E92D59BC76A4D3701756742;r=925573283 ||| REG-REQ?v=5;t=BCB9FEE7E0FE77932690225E9299468B84AACE477E92D59BC76A4D3701756742;r=925573283 ||| REG-REQ?v=5;t=BCB9FEE7E0FE77932690225E9299468B84AACE477E92D59BC76A4D3701756742;r=925573283 ||| REG-REQ?v=5;t=BCB9FEE7E0FE77932690225E9299468B84AACE477E92D59BC76A4D3701756742;r=925573283 ||| REG-REQ?v=5;t=BCB9FEE7E0FE77932690225E9299468B84AACE477E92D59BC76A4D3701756742;r=925573283,,"UNRESOLVED, left blank on purpose - structured protocol-looking text (REG-REQ token), unclear if it's even real message content (could be SS7 signaling that leaked into the text field) vs SIM-farming abuse - content-vs-behavior precedence rules don't resolve this, the open question is prior to that. (originator_ratio=0.08, text_ratio=0.08, sender_msgs_last_1hr=7.8)"
653,12,0.0677076971459587,12,2,8,1.75,1.75,0.75,0.4583333333333333,0.1019020061728394,0.3958333333333332,0.3958333333333332,https://whatsapp.com/dl/ ||| https://whatsapp.com/dl/?n=SGFucw ||| https://whatsapp.com/dl/ ||| https://whatsapp.com/dl/ ||| https://whatsapp.com/dl/ ||| https://whatsapp.com/dl/,flooding,"No recognizable scam/legit content, but distributed multi-sender repetitive-burst pattern is itself the abuse signal - flooding describes the delivery pattern, not the content. (originator_ratio=0.67, text_ratio=0.17, sender_msgs_last_1hr=1.8)"
471,12,0.0771396744841238,0,1,2,0.75,6.5,1.0,0.7514550264550265,1.037007137345679,0.5,0.2178902116402116,REG-REQ?v=5;t=EC0AFB96920B47A892F5B75911B541D011A63DB4C93EFE6E5FAC01754554BD9B;r=297824173 ||| REG-REQ?v=5;t=EC0AFB96920B47A892F5B75911B541D011A63DB4C93EFE6E5FAC01754554BD9B;r=297824173 ||| REG-REQ?v=5;t=EC0AFB96920B47A892F5B75911B541D011A63DB4C93EFE6E5FAC01754554BD9B;r=297824173 ||| REG-REQ?v=5;t=EC0AFB96920B47A892F5B75911B541D011A63DB4C93EFE6E5FAC01754554BD9B;r=297824173 ||| REG-REQ?v=5;t=EC0AFB96920B47A892F5B75911B541D011A63DB4C93EFE6E5FAC01754554BD9B;r=297824173 ||| REG-REQ?v=5;t=EC0AFB96920B47A892F5B75911B541D011A63DB4C93EFE6E5FAC01754554BD9B;r=297824173,,"UNRESOLVED, left blank on purpose - structured protocol-looking text (REG-REQ token), unclear if it's even real message content (could be SS7 signaling that leaked into the text field) vs SIM-farming abuse - content-vs-behavior precedence rules don't resolve this, the open question is prior to that. (originator_ratio=0.17, text_ratio=0.08, sender_msgs_last_1hr=6.5)"
455,12,0.0685799915722792,0,5,3,0.0833333333333333,4.0,1.0,0.4180555555555556,1.8047058256172843,0.0833333333333333,0.3597222222222222,REG-REQ?v=5;t=A0B83D937B568E96EEA5C90AB354A33FA15F05DB15F2C2BAAAE102BC1DF88889;r=312424110 ||| REG-REQ?v=5;t=A0B83D937B568E96EEA5C90AB354A33FA15F05DB15F2C2BAAAE102BC1DF88889;r=592404223 ||| REG-REQ?v=5;t=A0B83D937B568E96EEA5C90AB354A33FA15F05DB15F2C2BAAAE102BC1DF88889;r=073273181 ||| REG-REQ?v=5;t=A0B83D937B568E96EEA5C90AB354A33FA15F05DB15F2C2BAAAE102BC1DF88889;r=592404223 ||| REG-REQ?v=5;t=A0B83D937B568E96EEA5C90AB354A33FA15F05DB15F2C2BAAAE102BC1DF88889;r=762321436 ||| REG-REQ?v=5;t=A0B83D937B568E96EEA5C90AB354A33FA15F05DB15F2C2BAAAE102BC1DF88889;r=933071693,,"UNRESOLVED, left blank on purpose - structured protocol-looking text (REG-REQ token), unclear if it's even real message content (could be SS7 signaling that leaked into the text field) vs SIM-farming abuse - content-vs-behavior precedence rules don't resolve this, the open question is prior to that. (originator_ratio=0.25, text_ratio=0.42, sender_msgs_last_1hr=4.0)"
180,11,0.0808223695115317,0,1,1,0.9090909090909092,14.0,1.0,0.341042291042291,0.8340951178451178,0.5,0.0722379892834438,REG-REQ?v=5;t=6DC4B89C574B0BC9FAB76FED15FD2957953C26544C84BC4EAF30C4E03C8C408B;r=945060503 ||| REG-REQ?v=5;t=6DC4B89C574B0BC9FAB76FED15FD2957953C26544C84BC4EAF30C4E03C8C408B;r=945060503 ||| REG-REQ?v=5;t=6DC4B89C574B0BC9FAB76FED15FD2957953C26544C84BC4EAF30C4E03C8C408B;r=945060503 ||| REG-REQ?v=5;t=6DC4B89C574B0BC9FAB76FED15FD2957953C26544C84BC4EAF30C4E03C8C408B;r=945060503 ||| REG-REQ?v=5;t=6DC4B89C574B0BC9FAB76FED15FD2957953C26544C84BC4EAF30C4E03C8C408B;r=945060503 ||| REG-REQ?v=5;t=6DC4B89C574B0BC9FAB76FED15FD2957953C26544C84BC4EAF30C4E03C8C408B;r=945060503,,"UNRESOLVED, left blank on purpose - structured protocol-looking text (REG-REQ token), unclear if it's even real message content (could be SS7 signaling that leaked into the text field) vs SIM-farming abuse - content-vs-behavior precedence rules don't resolve this, the open question is prior to that. (originator_ratio=0.09, text_ratio=0.09, sender_msgs_last_1hr=14.0)"
272,11,0.0766803287724811,0,4,1,1.0909090909090908,3.636363636363636,0.9090909090909092,0.4584415584415584,0.0786153198653198,0.5454545454545454,0.3758658008658008,REG-REQ?v=3;t=870836BE50EA13E4E62E53FF536ED48265A5CBC2356208C6D1539A1303FAA97A;r=1107323233 ||| REG-REQ?v=3;t=870836BE50EA13E4E62E53FF536ED48265A5CBC2356208C6D1539A1303FAA97A;r=1863160722 ||| REG-REQ?v=3;t=870836BE50EA13E4E62E53FF536ED48265A5CBC2356208C6D1539A1303FAA97A;r=1667178576 ||| REG-REQ?v=3;t=870836BE50EA13E4E62E53FF536ED48265A5CBC2356208C6D1539A1303FAA97A;r=1680194739 ||| REG-REQ?v=3;t=870836BE50EA13E4E62E53FF536ED48265A5CBC2356208C6D1539A1303FAA97A;r=1680194739 ||| REG-REQ?v=3;t=870836BE50EA13E4E62E53FF536ED48265A5CBC2356208C6D1539A1303FAA97A;r=1667178576,,"UNRESOLVED, left blank on purpose - structured protocol-looking text (REG-REQ token), unclear if it's even real message content (could be SS7 signaling that leaked into the text field) vs SIM-farming abuse - content-vs-behavior precedence rules don't resolve this, the open question is prior to that. (originator_ratio=0.09, text_ratio=0.36, sender_msgs_last_1hr=3.6)"
163,11,0.0759119201781156,0,1,2,1.0909090909090908,5.181818181818182,1.0,0.6444805194805195,1.0237920875420876,0.5454545454545454,0.2865800865800865,REG-REQ?v=5;t=35E292B48ED3E57B6B200A9DE4EF30B84DA2760604314E80491082A44C4FAA45;r=593039758 ||| REG-REQ?v=5;t=35E292B48ED3E57B6B200A9DE4EF30B84DA2760604314E80491082A44C4FAA45;r=593039758 ||| REG-REQ?v=5;t=35E292B48ED3E57B6B200A9DE4EF30B84DA2760604314E80491082A44C4FAA45;r=593039758 ||| REG-REQ?v=5;t=35E292B48ED3E57B6B200A9DE4EF30B84DA2760604314E80491082A44C4FAA45;r=593039758 ||| REG-REQ?v=5;t=35E292B48ED3E57B6B200A9DE4EF30B84DA2760604314E80491082A44C4FAA45;r=593039758 ||| REG-REQ?v=5;t=35E292B48ED3E57B6B200A9DE4EF30B84DA2760604314E80491082A44C4FAA45;r=593039758,,"UNRESOLVED, left blank on purpose - structured protocol-looking text (REG-REQ token), unclear if it's even real message content (could be SS7 signaling that leaked into the text field) vs SIM-farming abuse - content-vs-behavior precedence rules don't resolve this, the open question is prior to that. (originator_ratio=0.18, text_ratio=0.09, sender_msgs_last_1hr=5.2)"
200,11,0.0858861077205383,0,1,1,0.6363636363636364,15.545454545454543,1.0,0.3050958845076492,0.0388499579124578,0.5,0.0652616174674998,REG-REQ?v=5;t=8FDB9E2E63A77BCA46C8858502EB9435EE5EF8A0B9FD9A3205683DEAE6015694;r=473753074 ||| REG-REQ?v=5;t=8FDB9E2E63A77BCA46C8858502EB9435EE5EF8A0B9FD9A3205683DEAE6015694;r=473753074 ||| REG-REQ?v=5;t=8FDB9E2E63A77BCA46C8858502EB9435EE5EF8A0B9FD9A3205683DEAE6015694;r=473753074 ||| REG-REQ?v=5;t=8FDB9E2E63A77BCA46C8858502EB9435EE5EF8A0B9FD9A3205683DEAE6015694;r=473753074 ||| REG-REQ?v=5;t=8FDB9E2E63A77BCA46C8858502EB9435EE5EF8A0B9FD9A3205683DEAE6015694;r=473753074 ||| REG-REQ?v=5;t=8FDB9E2E63A77BCA46C8858502EB9435EE5EF8A0B9FD9A3205683DEAE6015694;r=473753074,,"UNRESOLVED, left blank on purpose - structured protocol-looking text (REG-REQ token), unclear if it's even real message content (could be SS7 signaling that leaked into the text field) vs SIM-farming abuse - content-vs-behavior precedence rules don't resolve this, the open question is prior to that. (originator_ratio=0.09, text_ratio=0.09, sender_msgs_last_1hr=15.5)"
281,11,0.0724341687551556,0,3,1,0.0,2.4545454545454546,1.0,0.9545454545454546,1.2017266414141412,0.0,0.4999999999999999,REG-REQ?v=5;t=0C6EBBFCFB5089E695B93905C96BDF103306481445497D8CB46ED841CE32C857;r=654661627 ||| REG-REQ?v=5;t=0C6EBBFCFB5089E695B93905C96BDF103306481445497D8CB46ED841CE32C857;r=605403799 ||| REG-REQ?v=5;t=0C6EBBFCFB5089E695B93905C96BDF103306481445497D8CB46ED841CE32C857;r=458528230 ||| REG-REQ?v=5;t=0C6EBBFCFB5089E695B93905C96BDF103306481445497D8CB46ED841CE32C857;r=605403799 ||| REG-REQ?v=5;t=0C6EBBFCFB5089E695B93905C96BDF103306481445497D8CB46ED841CE32C857;r=654661627 ||| REG-REQ?v=5;t=0C6EBBFCFB5089E695B93905C96BDF103306481445497D8CB46ED841CE32C857;r=458528230,,"UNRESOLVED, left blank on purpose - structured protocol-looking text (REG-REQ token), unclear if it's even real message content (could be SS7 signaling that leaked into the text field) vs SIM-farming abuse - content-vs-behavior precedence rules don't resolve this, the open question is prior to that. (originator_ratio=0.09, text_ratio=0.27, sender_msgs_last_1hr=2.5)"
80,11,0.0585997769890402,0,1,1,8.181818181818182,92.45454545454544,3.0,0.0,0.2242255892255891,0.5072497251964335,0.0429148211494686,Kuliah subuh Ahad 2/8/26 dibatalkan.Harap maklum.  ||| Kuliah subuh Ahad 2/8/26 dibatalkan.Harap maklum.  ||| Kuliah subuh Ahad 2/8/26 dibatalkan.Harap maklum.  ||| Kuliah subuh Ahad 2/8/26 dibatalkan.Harap maklum.  ||| Kuliah subuh Ahad 2/8/26 dibatalkan.Harap maklum.  ||| Kuliah subuh Ahad 2/8/26 dibatalkan.Harap maklum. ,not_fraud,"recognizable legitimate transactional/operational content (matched 'kuliah subuh'). (originator_ratio=0.09, text_ratio=0.09, sender_msgs_last_1hr=92.5)"
660,11,0.0622344758051222,0,2,2,5.090909090909091,5.090909090909091,1.0,1.0,0.0010279882154881,0.3571789321789321,0.3571789321789321,REG#1603211212730002#1603210211100002 ||| REG#1603211212730002#1603210211100002 ||| REG#1603211212730002#1603210211100002 ||| REG 6107056203990001#6107051211070001# ||| REG#1603211212730002#1603210211100002 ||| REG#1603211212730002#1603210211100002,flooding,"No recognizable scam/legit content, but single/few-actor high-velocity repetitive-burst pattern is itself the abuse signal - flooding describes the delivery pattern, not the content. (originator_ratio=0.18, text_ratio=0.18, sender_msgs_last_1hr=5.1)"
359,11,0.0727642233145365,0,1,1,1.0909090909090908,6.454545454545454,1.0,0.8681818181818183,1.7902967171717172,0.5454545454545454,0.1987767283221828,REG-REQ?v=5;t=F57E1A22119B3A6E45AD8D9EE1FC515CD5D6278690EAE3EC161469364646EFCB;r=087468775 ||| REG-REQ?v=5;t=F57E1A22119B3A6E45AD8D9EE1FC515CD5D6278690EAE3EC161469364646EFCB;r=087468775 ||| REG-REQ?v=5;t=F57E1A22119B3A6E45AD8D9EE1FC515CD5D6278690EAE3EC161469364646EFCB;r=087468775 ||| REG-REQ?v=5;t=F57E1A22119B3A6E45AD8D9EE1FC515CD5D6278690EAE3EC161469364646EFCB;r=087468775 ||| REG-REQ?v=5;t=F57E1A22119B3A6E45AD8D9EE1FC515CD5D6278690EAE3EC161469364646EFCB;r=087468775 ||| REG-REQ?v=5;t=F57E1A22119B3A6E45AD8D9EE1FC515CD5D6278690EAE3EC161469364646EFCB;r=087468775,,"UNRESOLVED, left blank on purpose - structured protocol-looking text (REG-REQ token), unclear if it's even real message content (could be SS7 signaling that leaked into the text field) vs SIM-farming abuse - content-vs-behavior precedence rules don't resolve this, the open question is prior to that. (originator_ratio=0.09, text_ratio=0.09, sender_msgs_last_1hr=6.5)"
355,11,0.0759455392838757,0,1,2,1.818181818181818,8.181818181818182,1.0,0.3693599329962965,0.8239814814814814,0.4469696969696969,0.1516571812026357,REG-REQ?v=5;t=D6C586FD0BD33CC39637E838FA77F8205C04A918ECF69A44A59DC25422B820F6;r=015685319 ||| REG-REQ?v=5;t=D6C586FD0BD33CC39637E838FA77F8205C04A918ECF69A44A59DC25422B820F6;r=015685319 ||| REG-REQ?v=5;t=D6C586FD0BD33CC39637E838FA77F8205C04A918ECF69A44A59DC25422B820F6;r=015685319 ||| REG-REQ?v=5;t=D6C586FD0BD33CC39637E838FA77F8205C04A918ECF69A44A59DC25422B820F6;r=015685319 ||| REG-REQ?v=5;t=D6C586FD0BD33CC39637E838FA77F8205C04A918ECF69A44A59DC25422B820F6;r=015685319 ||| REG-REQ?v=5;t=D6C586FD0BD33CC39637E838FA77F8205C04A918ECF69A44A59DC25422B820F6;r=015685319,,"UNRESOLVED, left blank on purpose - structured protocol-looking text (REG-REQ token), unclear if it's even real message content (could be SS7 signaling that leaked into the text field) vs SIM-farming abuse - content-vs-behavior precedence rules don't resolve this, the open question is prior to that. (originator_ratio=0.18, text_ratio=0.09, sender_msgs_last_1hr=8.2)"
109,11,0.0616595753105743,0,1,1,1.0909090909090908,17.90909090909091,1.0,0.3417254700923431,0.3146538299663299,0.5454545454545454,0.0562170801334887,REG-REQ?v=5;t=D3D8CA37929BABD040C8EB8F2C151621BF1992AE080D1AC73721EC92A8BC9241;r=605851418 ||| REG-REQ?v=5;t=D3D8CA37929BABD040C8EB8F2C151621BF1992AE080D1AC73721EC92A8BC9241;r=605851418 ||| REG-REQ?v=5;t=D3D8CA37929BABD040C8EB8F2C151621BF1992AE080D1AC73721EC92A8BC9241;r=605851418 ||| REG-REQ?v=5;t=D3D8CA37929BABD040C8EB8F2C151621BF1992AE080D1AC73721EC92A8BC9241;r=605851418 ||| REG-REQ?v=5;t=D3D8CA37929BABD040C8EB8F2C151621BF1992AE080D1AC73721EC92A8BC9241;r=605851418 ||| REG-REQ?v=5;t=D3D8CA37929BABD040C8EB8F2C151621BF1992AE080D1AC73721EC92A8BC9241;r=605851418,,"UNRESOLVED, left blank on purpose - structured protocol-looking text (REG-REQ token), unclear if it's even real message content (could be SS7 signaling that leaked into the text field) vs SIM-farming abuse - content-vs-behavior precedence rules don't resolve this, the open question is prior to that. (originator_ratio=0.09, text_ratio=0.09, sender_msgs_last_1hr=17.9)"
106,11,0.0692901435077651,0,5,2,0.3636363636363636,5.727272727272728,1.0,0.4083333333333334,0.6568276515151515,0.2272727272727272,0.2351731601731601,REG-REQ?v=5;t=D3D0F8C58C4E3E17AC320D2327A9A48523BD5E561D26371393FFED4617B9AA6D;r=705904304 ||| REG-REQ?v=5;t=D3D0F8C58C4E3E17AC320D2327A9A48523BD5E561D26371393FFED4617B9AA6D;r=824480114 ||| REG-REQ?v=5;t=D3D0F8C58C4E3E17AC320D2327A9A48523BD5E561D26371393FFED4617B9AA6D;r=005970946 ||| REG-REQ?v=5;t=D3D0F8C58C4E3E17AC320D2327A9A48523BD5E561D26371393FFED4617B9AA6D;r=824480114 ||| REG-REQ?v=5;t=D3D0F8C58C4E3E17AC320D2327A9A48523BD5E561D26371393FFED4617B9AA6D;r=809373100 ||| REG-REQ?v=5;t=D3D0F8C58C4E3E17AC320D2327A9A48523BD5E561D26371393FFED4617B9AA6D;r=005970946,,"UNRESOLVED, left blank on purpose - structured protocol-looking text (REG-REQ token), unclear if it's even real message content (could be SS7 signaling that leaked into the text field) vs SIM-farming abuse - content-vs-behavior precedence rules don't resolve this, the open question is prior to that. (originator_ratio=0.18, text_ratio=0.45, sender_msgs_last_1hr=5.7)"
150,11,0.0845561626179185,0,4,1,0.9090909090909092,5.0,0.9090909090909092,0.2857142857142857,0.005820707070707,0.5,0.2662698412698412,REG-REQ?v=3;t=CBF78135D5F888AAB70A95587432B1F3EFE4FFAC743CCB46E5BD7E52D26800DE;r=1768216029 ||| REG-REQ?v=3;t=CBF78135D5F888AAB70A95587432B1F3EFE4FFAC743CCB46E5BD7E52D26800DE;r=818551032 ||| REG-REQ?v=3;t=CBF78135D5F888AAB70A95587432B1F3EFE4FFAC743CCB46E5BD7E52D26800DE;r=2022072535 ||| REG-REQ?v=3;t=CBF78135D5F888AAB70A95587432B1F3EFE4FFAC743CCB46E5BD7E52D26800DE;r=818551032 ||| REG-REQ?v=3;t=CBF78135D5F888AAB70A95587432B1F3EFE4FFAC743CCB46E5BD7E52D26800DE;r=1514359523 ||| REG-REQ?v=3;t=CBF78135D5F888AAB70A95587432B1F3EFE4FFAC743CCB46E5BD7E52D26800DE;r=2022072535,,"UNRESOLVED, left blank on purpose - structured protocol-looking text (REG-REQ token), unclear if it's even real message content (could be SS7 signaling that leaked into the text field) vs SIM-farming abuse - content-vs-behavior precedence rules don't resolve this, the open question is prior to that. (originator_ratio=0.09, text_ratio=0.36, sender_msgs_last_1hr=5.0)"
611,11,0.0750748821885371,11,1,1,5.0,14.909090909090908,1.0,0.3770047604620959,1.5381555134680134,0.2,0.0862170589879262,"Let's chat on WhatsApp! It's fast, simple, secure messaging and calling for free. This invite expires soon. https://whatsapp.com/dl/code=aFXlBYpU4v?mode=tac ||| Let's chat on WhatsApp! It's fast, simple, secure messaging and calling for free. This invite expires soon. https://whatsapp.com/dl/code=aFXlBYpU4v?mode=tac ||| Let's chat on WhatsApp! It's fast, simple, secure messaging and calling for free. This invite expires soon. https://whatsapp.com/dl/code=aFXlBYpU4v?mode=tac ||| Let's chat on WhatsApp! It's fast, simple, secure messaging and calling for free. This invite expires soon. https://whatsapp.com/dl/code=aFXlBYpU4v?mode=tac ||| Let's chat on WhatsApp! It's fast, simple, secure messaging and calling for free. This invite expires soon. https://whatsapp.com/dl/code=aFXlBYpU4v?mode=tac ||| Let's chat on WhatsApp! It's fast, simple, secure messaging and calling for free. This invite expires soon. https://whatsapp.com/dl/code=aFXlBYpU4v?mode=tac",smishing,"chat-app invite lure impersonating app invite format + link (matched ""let's chat on whatsapp""). (originator_ratio=0.09, text_ratio=0.09, sender_msgs_last_1hr=14.9)"
